SequenceEditor_IncompatCurveTT,Needs additional channels,Требуются дополнительные каналы,,warning tooltip for incompatible curve
WindowTitle_Moments,Moment,Момент,,Add a moment
Sequence_Tooltip_Moment_Tooltip,Add Moment ,Добавить момент ,,Add Moment tooltip
Sequence_Tooltip_AnimCurveMode,Toggle Curve Mode,Переключить режим кривой,,anim curve mode button tooltip
AssetBrowser_RemoveTagFilter,Remove from Filter,Удалить из фильтра,,un-apply tag filter menu entry
AssetBrowser_RoomOrderGroupDeleteWarning,Deleting a Room Order group will delete any room assets it contains.,Удаление группы порядка комнат приведет к удалению всех содержащихся в ней ресурсов комнат.,,room order group delete warning
AssetBrowser_DeleteTagConfirmMessage,Are you sure you want to delete selected Tags? Deleted Tags will be removed from all Assets.,Удалить выбранные теги? Удаленные теги будут удалены из всех ресурсов.,,delete tag confirm message
AssetBrowser_Arrange,Arrange,Упорядочить,,arrange submenu
AssetBrowser_SendToTop,Send To Top,В самый верх,,arrange to top
AssetBrowser_SendToBottom,Send To Bottom,В самый низ,,arrange to bottom
AssetBrowser_UpOne,Up One,Вверх на один,,arrange up one
AssetBrowser_DownOne,Down One,Вниз на один,,arrange down one
AnimCurveEditor_Curve,Curve:,Кривая:,,curve label
AnimCurve_Editor_DeleteCurve,Delete Curve,Удалить кривую,,delete curve
AnimCurveEditor_DeleteAllCurves,Delete all curves,Удалить все кривые,,deleted all curves
AnimCurve_CopyCurve,Copy Curve,Копировать кривую,,copy curve
AnimCurve_PasteCurve,Paste Curve,Вставить кривую,,paste curve
AnimCurve_EmbeddedCurveName,Embedded Curve,Внедренная кривая,,anim curve embedded curve
AnimCurve_ChannelValue_H,h,h,,h channel value
AnimCurve_ChannelValue_V,v,v,,v channel value
AnimCurveLib_Title,Animation Curve Library,Библиотека кривых анимации,,anim curve library window title
AnimCurveLib_Type,Type,Тип,,type label
AnimCurveLib_Presets,Presets,Наборы настроек,,presets label
AnimCurveLib_TTOverwrite,Overwrite: Apply curve once across all selected sections,Заменить: применить кривую один раз ко всем выбранным участкам,,overwrite mode tooltip
AnimCurveLib_TTBetween,Between: Apply curve repeatedly for each selected section,Между: применить кривую повторно к каждому выбранному участку,,between mode tooltip
AnimCurveLib_TTEaseOut,Ease Out,Плавность в конце,,ease out tooltip
AnimCurveLib_TTEaseIn,Ease In,Плавность в начале,,ease in tooltip
AnimCurveLib_TTEaseInOut,Ease In-Out,Плавность в начале и конце,,ease in-out tooltip
AnimCurveLib_Reset,Reset,Сбросить,,reset curve label
ACL_linear,Linear,Линейная,,anim curve library curve name
ACL_ease,Ease,Плавность,,anim curve library curve name
ACL_easeCubic,Cubic,Кубическая,,anim curve library curve name
ACL_easeQuart,Quart,Четвертого порядка,,anim curve library curve name
ACL_easeExpo,Expo,Экспоненциальная,,anim curve library curve name
ACL_easeCirc,Circ,Циклическая,,anim curve library curve name
ACL_easeBack,Back,С возвратом,,anim curve library curve name
ACL_elastic,Elastic,Пружина,,anim curve library curve name
ACL_bounce,Bounce,Отскок,,anim curve library curve name
ACL_fastOutSlowIn,Fast To Slow,От быстрого к медленному,,anim curve library curve name
ACL_slowMiddle,Mid Slow,Замедление в центре,,anim curve library curve name
ListBoxEnum_eSortType_AtoZ,A-Z,А-Я,,sort order enum a-z
ListBoxEnum_eSortType_ZtoA,Z-A,Я-А,,sort order enum z-a
ListBoxEnum_eSortType_Custom,Custom,Пользовательский,,sort order enum custom sort
AssetBrowser_ExpandOnFilterChange,Expand tree on filter change,Развернуть дерево при изменении фильтра,,Automatically expand the tree when the filter is changed
assetbrowser_deletetag,Automatic response to delete tag confirmation,Автоматический ответ на подтверждение удаления тегов,,delete tag confirmation pref
assetbrowser_automaticRoGroupDeletion,Automatic response to Room Order group deletion,Автоматический ответ на удаление группы порядка комнат,,Automatic room order group deletion on asset browser
assetbrowser_UngroupDeletesGroup,Room Order Ungroup removes the empty group,Разгруппировка порядка комнат удаляет пустую группу,,delete group on ungroup pref
LocalisedManual_DownloadMsg,"The manual for the current manual language ({0}) is not installed. Would you like to download it now, or use the online help?",Руководство для текущего языка руководства ({0}) не установлено. Загрузить его сейчас или открыть онлайн-справку?,,manual download message
Manual_Download,Download,Загрузить,,manual download button text
Manual_UseOnline,Use online manual,Использовать онлайн-руководство,,manual use online text
LocaliseManual_UpdateAvailableMsg,An update is available for the current manual language ({0}). Would you like to download it now?,Доступно обновление для текущего языка руководства ({0}). Загрузить его сейчас?,,manual update available message
LocaliseManual_UpdateAvailableTitle,Manual update available,Доступно обновление руководства,,manual update available title
Error_ResourceFailedToLoad,Failed to load {0},Не удалось загрузить {0},,Failed to load given resource
Error_ResourceMissing,Missing Resource {0},Отсутствует ресурс {0},,Resource missing during load
exception_legal_blurb,"Our <a href=""https://www.yoyogames.com/legal/privacy"">Privacy Policy</a> and <a href=""https://www.yoyogames.com/legal/cookies"">Cookie Policy</a> governs the way we collect, store and process your data. We strongly recommend you take the time to read them.\n\nRight to withdraw consent: You have the right to withdraw consent at any time. If you wish to withdraw consent, you may do so via our Preference Centre, or by logging a ticket with our Helpdesk.\n\nIf you have any concerns about our use of data, please email our data controller at <a href=""mailto:datacontroller@yoyogames.com"">datacontroller@yoyogames.com</a>\n\nForm version: ","Наша <a href=""https://www.yoyogames.com/legal/privacy"">политика конфиденциальности</a> и <a href=""https://www.yoyogames.com/legal/cookies"">политика использования файлов cookie</a> регулируют порядок сбора, хранения и обработки ваших данных. Настоятельно рекомендуем их изучить.\n\nПраво на отзыв согласия: вы имеете право в любой момент отозвать согласие. Отозвать согласие можно через Центр настроек или зарегистрировав заявку в службе поддержки.\n\nЕсли у вас есть какие-либо вопросы по поводу того, как мы используем данные, напишите нашему контролеру данных по адресу <a href=""mailto:datacontroller@yoyogames.com"">datacontroller@yoyogames.com</a>.\n\nВерсия формы: ",,exception legal blurb
CoreResources_LostResource,{0} was lost and moved to root of project.,Ресурс {0} был утерян и перемещен в корень проекта.,,Message to display when a resource has lost its parent
Sequences_Events,Sequence Events,События последовательности,,Events Window Caption
Event_Async_Event,Async Event,Асинхронное событие,,Async Event
Event_Broadcast_Message,Broadcast Message,Широковещательное сообщение,,Broadcast Message
Create_Event_Definition,Create Event Definitions,Создать определения событий,,Create Event Definitions
CanvasItem_TrackName,Track Name,Имя дорожки,,track name
CanvasItem_X,X,X,,x
CanvasItem_Y,Y,Y,,x
CanvasItem_Position,Position,Позиция,,position
CanvasItem_Scale,Scale,Масштаб,,scale
CanvasItem_Origin,Origin,Начало отсчета,,origin
CanvasItem_ScaleX,Scale X,Масштаб по X,,x scale
CanvasItem_ScaleY,Scale Y,Масштаб по Y,,x scale
CanvasItem OriginX,Origin X,Начало оси X,,origin X
CanvasItem OriginY,Origin Y,Начало оси Y,,origin Y
CanvasItem_Sprite,Sprite,Спрайт,,sprite resource
CanvasItem_Object,Object,Объект,,object resource
CanvasItem_Sound,Sound,Звук,,sound resource
Category_SpriteInfo,Sprite Information,Информация о спрайте,,inspector category label
Category_BasicInfo,Basic Information,Основная информация,,inspector category label
Category_SoundInfo,Sound Information,Информация о звуке,,inspector category label
Category_InstanceInfo,Instance Information,Информация об экземпляре,,inspector category label
Category_SequenceInfo,Sequence Information,Информация о последовательности,,inspector category label
GMScript_DnDBoilerPlate,/// @DnDAction : YoYo Games.Common.Function\n/// @DnDVersion : 1\n/// @DnDHash : ${hash}\n/// @DnDComment : ${comment}\n/// @DnDArgument : "funcName" "${funcName}"\nfunction ${funcName}(){\n\n},/// @DnDAction : YoYo Games.Common.Function\n/// @DnDVersion : 1\n/// @DnDHash : ${hash}\n/// @DnDComment : ${comment}\n/// @DnDArgument : "funcName" "${funcName}"\nfunction ${funcName}(){\n\n},,GML Boiler plate for a new script
GMScript_DnDFuncDecl,/// @DnDAction : YoYo Games.Common.Function\n/// @DnDVersion : 1\n/// @DnDHash : ${hash}\n/// @DnDArgument : "funcName" "${funcName}"\nfunction ${funcName}(){\n\n},/// @DnDAction : YoYo Games.Common.Function\n/// @DnDVersion : 1\n/// @DnDHash : ${hash}\n/// @DnDArgument : "funcName" "${funcName}"\nfunction ${funcName}(){\n\n},,GML function declaration template
AssetBrowser_CreateLotsOfResourcesWarning,Do you want to create {0} Assets?,Создать ресурсы ({0})?,,label to warn user they are about to create a lot of resources
AssetBrowser_CreateLotsOfResourcesTitle,Creating Lots of Assets,Создание большого количества ресурсов,,title for warning dialog box
YoYoImage_UnknownFileFormat,Image format not recognised,Формат изображения не распознан,,This image format was not recognised
YoYoImage_UnknownFileFormat_Detail,The image '{0}' cannot be loaded.,Невозможно загрузить изображение «{0}».,,Message to show when an image cannot be loaded
IDE_Warning,Warning,Предупреждение,,Warning for IDE
IDE_FolderPermsWarning,GameMaker is unable to access vital system folders.\nPlease check your paths in preferences and verify your folder permissions or contact your system administrator.\n\n{0},GameMaker не может получить доступ к важным системным папкам.\nПроверьте пути в настройках и права доступа к папкам или обратитесь к системному администратору.\n\n{0},,File permissions failure on startup
code_completion_builtin_struct,BuiltIn {0} Member,Встроенный элемент ({0}),,Code Completion when built-in structure member used.
SnappableControls_Orientation_Top,Snap to top,Притянуть вверх,,Snappable widget controls snap to top button tooltip
SnappableControls_Orientation_Bottom,Snap to bottom,Притянуть вниз,,Snappable widget controls snap to bottom button tooltip
SnappableControls_Orientation_Left,Snap to left,Притянуть влево,,Snappable widget controls snap to left button tooltip
SnappableControls_Orientation_Right,Snap to right,Притянуть вправо,,Snappable widget controls snap to right button tooltip
SnappableControls_Orientation_Floating,Floating window,Плавающее окно,,Snappable widget controls floating window button tooltip
SnappableControls_Reset,Reset to default,Восстановить значения по умолчанию,,Snappable widget controls reset button tooltip
SnappableControls_Title,Change orientation,Изменить ориентацию,,Snappable widget controls title label
Error_CreateNewProjectTitle,Error Creating Project,Ошибка при создании проекта,,Error Creating Project title
Error_ImportProjectTitle,Error Saving Import Project,Ошибка при сохранении импортированного проекта,,Error Saving Import Project title
Track Panel,Track Panel,Панель дорожек,,Track Panel label in Sequence Editor
at:,at:,на:,,Label for Moment Editor to show which frame this moment triggers at
Warning_ImportProject_Title,Warning,Предупреждение,,Warning
Warning_ImportProject_Message,You have selected a folder already containing another GMS2 project - importing here will not merge the two projects. Are you sure you wish to save this import as a new subfolder inside the existing project's folder?,Выбранная папка уже содержит другой проект GMS2. Импорт в эту папку не приведет к объединению двух проектов. Сохранить импортированный проект как новую подпапку внутри папки существующего проекта?,,Warning Importing Project message
Warning_AppIconAlpha_Title,Warning,Предупреждение,,Warning
Warning_AppIconAlpha_Message,The image selected has transparency. Please select a different image.,Выбранное изображение включает прозрачные участки. Выберите другое изображение.,,App icon image transparency warning message
RuntimeTooOld,The current runtime is too old for this project version. Please select one beginning with at least 2.3,"Текущая среда выполнения слишком старая для этой версии проекта. Выберите версию, которая начинается как минимум с 2.3.",,Current runtime is too old to run the project
Debugger_ConnectHelpLink,Click here to visit help page,"Нажмите здесь, чтобы перейти на страницу справки",,connection issue help link
SeqDopeSheet_ExternalCurveEditWarning1,Changes to this curve inside sequences will also be applied to the external shared curve asset.,"Если изменить эту кривую внутри последовательности, изменения также будут применены к внешнему ресурсу общей кривой.",,external curve warning label
SeqDopeSheet_ExternalCurveEditWarning2,Embed the curve to make edits freely or Continue to edit.,"Внедрите кривую, чтобы свободно вносить изменения, или продолжите редактирование.",,external curve warning label
SeqDopeSheet_ConvertToKeysWarning,Converting a curve to keys will revert the curve back to 'linear' and it will appear as keyframes in the dopesheet.,"Преобразование кривой в ключи снова превратит ее в линейную, и она будет отображаться на монтажном листе в виде ключевых кадров.",,convert to keys warning
SeqDopeSheet_AnimCurveLocked2,Unlock asset track in track panel\n to continue editing,"Разблокируйте дорожку ресурса на панели дорожек,\nчтобы продолжить редактирование",,anim curve locked track label
SeqDopeSheet_InvalidCurveMsg1,Sequences can no longer read the shared curve due to edits that have been made externally.,"Последовательности больше не могут считывать общую кривую, поскольку были внесены внешние изменения.",,invalid curve text
SeqDopeSheet_InvalidCurveMsg2,Add channels to the curve to resolve the issue.,"Чтобы устранить проблему, добавьте каналы к кривой.",,invalid curve text
SeqDopeSheet_InvalidCurveDetailOK,This will add the appropriate number of channels to the curve to make it compatible with the sequence.,"К кривой будет добавлено требуемое количество каналов, чтобы она стала совместима с последовательностью.",,invalid curve detail msg
SeqDopeSheet_InvalidCurveEdit,Edit the shared curve to fix the issues.,"Чтобы устранить проблемы, отредактируйте общую кривую.",,invalid shared curve edit label
ACL_ResetTip,"Select ""Reset"" to revert curve to initial state.","Выберите «Сбросить», чтобы вернуть кривую в исходное состояние.",,anim curve library reset tip
GMScript_DefaultComment,// Script assets have changed for v2.3.0 see\n// https://help.yoyogames.com/hc/en-us/articles/360005277377 for more information,"// Ресурсы скриптов были изменены для версии 2.3.0, подробности см. по адресу\n// https://help.yoyogames.com/hc/en-us/articles/360005277377",,default script comment
Error_CreateNewProjectMessage,Could not create project at specified path. You may not have permission to save here.,"Не удалось создать проект по указанному пути. Возможно, у вас нет прав на сохранение в этом месте.",,Error Creating Project message
Error_ImportProjectMessage,Could not save imported project at specified path. You may not have permission to save here.,"Не удалось сохранить импортированный проект по указанному пути. Возможно, у вас нет прав на сохранение в этом месте.",,Error Saving Import Project message
Error_CannotPackage_Message,Stop the current running project before creating the executable?,Остановить текущий запущенный проект перед созданием исполняемого файла?,,Application running error message.
$linux_explorer,file manager,диспетчер файлов,,Linux version of explorer
$linux_OpenInExplorer,Show In File Manager,Показать в диспетчере файлов,,Linux version of Open In Explorer
$linux_OpenProjectInExplorer,Show Project In File Manager,Показать проект в диспетчере файлов,,Linux version of Open Project In Explorer
$linux_ShowLogFileInExplorer,Reveal Log In File Manager,Показать журнал в диспетчере файлов,,Linux version of Show Log In Explorer
$linux_ctrl,Ctrl,Ctrl,,Linux version of ctrl key
$linux_FileMenuExit,Exit,Выйти,,Linux version of the Exit main menu entry
$linux_IDEMenuHelpAbout,About,О программе,,Linux version of the About main menu entry
$linux_IDEMenuViews,Windows,Окна,,Linux version of the views menu entry
$linux_LaptopRHSKeys,Right Control and Right Alt,Ctrl справа и Alt справа,,Linux version of laptop mode keys
$linux_LaptopLZoomKey,Left Control,Ctrl слева,,Linux laptop mode zoom key
GMLVisual_Event_Mouse_Side1,Side 1,Сторона 1,,Mouse event subtype
GMLVisual_Event_Mouse_Side2,Side 2,Сторона 2,,Mouse event subtype
Inspector_MultiSortMode,Multi-select order,Порядок множественного выбора,,multi select order menu entry
Inspector_MultiSelLabel,Selection:,Выбор:,,inspector multi select label
Inspector_SelectExistingTag,Select existing tag,Выбрать существующий тег,,inspector tag combo label
Inspector_TagsWindowTitleArg,Tags: {0},Теги: {0},,tags window title
Inspector_TagsWindowMulti,Tags: Multiple Selection,Теги: множественный выбор,,tags window title
inspector_pref_scrollonexpand,Scroll category into view on expand,Прокрутить до категории при разворачивании,,inspector scroll on expand pref
ListBoxEnum_eMultiSortMode_AssetType,Asset type,Тип ресурса,,multisort mode enum
ListBoxEnum_eMultiSortMode_SelectionOrder,Selection order,Порядок выбора,,multisort mode enum
ListBoxEnum_eMultiSortMode_Alphabetical,Alphabetical,Алфавитный,,multisort mode enum
Inspector_CreateNewAssetType,New {0},Создать {0},,new (asset type name)
Inspector_EditAssetType,Edit {0},Редактировать {0},,edit (asset type name)
Inspector_AlignIcons,Align,Выровнять,,inspector align icons label
Inspector_FlipIcons,Flip,Перевернуть,,inspector flip icons label
Inspector_HAlign_Left,Align Left,Выровнять по левому краю,,inspector alignment tooltip
Inspector_HAlign_Centre,Align Centre,Выровнять по центру,,inspector alignment tooltip
Inspector_HAlign_Right,Align Right,Выровнять по правому краю,,inspector alignment tooltip
Inspector_HAlign_Distrib,Distribute Horizontally,Распределить по горизонтали,,inspector alignment tooltip
Inspector_VAlign_Top,Align Top,Выровнять по верхнему краю,,inspector alignment tooltip
Inspector_VAlign_Centre,Align Centre,Выровнять по центру,,inspector alignment tooltip
Inspector_VAlign_Bottom,Align Bottom,Выровнять по нижнему краю,,inspector alignment tooltip
Inspector_VAlign_Distrib,Distribute Vertically,Распределить по вертикали,,inspector alignment tooltip
Inspector_AddObjVariable,Add Variable,Добавить переменную,,inspector add object variable button
SeqTrack_Singular,Track,Дорожка,,sequence track type name singular
SeqTrack_Plural,Tracks,Дорожки,,sequence track type name plural
SeqSpriteTrack_Singular,Sprite Track,Дорожка спрайта,,sprite track type name singular
SeqSpriteTrack_Plural,Sprite Tracks,Дорожки спрайтов,,sprite track type name plural
SeqObjectTrack_Singular,Object Track,Дорожка объекта,,object track type name singular
SeqObjectTrack_Plural,Object Tracks,Дорожки объектов,,object track type name plural
SeqAudioTrack_Singular,Audio Track,Аудиодорожка,,audio track type name singular
SeqAudioTrack_Plural,Audio Tracks,Аудиодорожки,,audio track type name plural
SeqSeqTrack_Singular,Sequence Track,Дорожка последовательности,,sequence instance track type name singular
SeqSeqTrack_Plural,Sequence Tracks,Дорожки последовательностей,,sequence instance track type name plural
Inspector_Category_Transform,Transform,Трансформ,,Inspector category
Inspector_Category_CanvasFrame,Canvas Frame,Кадр холста,,Inspector category
Inspector_Category_Parent,Parent,Родитель,,Inspector category
Inspector_ObjNoEvents,"This Object currently has no Events.\nAdd Events here or via the editor","Сейчас у этого объекта нет событий.\nДобавьте события здесь или в редакторе.",,no object events inspector label
Inspector_OpenEditors,Open Editors,Открыть редакторы,,open multiple editors
Inspector_Category_Properties,Properties,Свойства,,inspector category
Inspector_Category_Editors,Editors,Редакторы,,inspector category
Inspector_Field_Width,W,Ш,,inspector field label
Inspector_Field_Height,H,В,,inspector field label
Inspector_Field_X,X,X,,inspector field label
Inspector_Field_Y,Y,Y,,inspector field label
Inspector_TileOffset,Tile Offset,Смещение плитки,,inspector property label
Inspector_Separation,Separation,Разделение,,inspector property label
Inspector_OutputBorder,Output Border,Граница вывода,,inspector property label
Inspector_Dimension,Dimension,Размер,,inspector property label
Inspector_Origin,Origin,Начало отсчета,,inspector property label
Inspector_TimeUnits,Time Units,Единицы времени,,inspector property label
Inspector_SpeedFPS,Speed (FPS),Скорость (кадр/с),,inspector property label
Inspector_LengthFrames,Length (Frames),Длина (кадры),,inspector property label
Inspector_Offset,Offset,Смещение,,inspector property label
Inspector_Opacity,Opacity,Непрозрачность,,inspector property label
Inspector_BackdropImage,Backdrop Image,Фоновое изображение,,inspector property label
Inspector_BackdropSize,Backdrop Size,Размер фона,,inspector property label
GMShader_VertexShaderPath,.VSH (Read-only),.VSH (только чтение),,inspector property name
GMShader_FragmentShaderPath,.FSH (Read-only),.FSH (только чтение),,inspector property name
Inspector_Script,Script (Read-only),Скрипт (только чтение),,inspector property name
Inspector_Notes,Notes (Read-only),Примечания (только чтение),,inspector property name
SourceControlGit_NeedCredentials,The Repository is expecting credentials that have not been setup. Please check your Git installation on how to do this.,"Для доступа к репозиторию необходимы учетные данные, которые еще не настроены. См. инструкции в установленной системе Git.",,There are no Credentials setup for Git and the user needs to do this
GMLVisual_Gadget_ArgumentInput,Argument,Аргумент,,GML Visualâ„¢ gadget for argument input and optional arguments
ImportLoad_FileNotFound,"Unable to find file {0}.\nIf the file is inside an archive, please extract it first.","Не удается найти файл {0}.\nЕсли файл находится в архиве, сначала извлеките его.",,project load or import file not found error
runtime_onstartup_change,Do you want to change your current runtime to the matching IDE version {0}?,Заменить текущую среду выполнения соответствующей версией IDE {0}?,,Change current runtime to the version matching the IDE
GoTo_Pref_Functions,Search in user-defined Functions,Поиск по пользовательским функциям,,Search user functions pref
GMStdOptional,Optional,Необязательно,, GML Visual optional label
GMStdDefaultValue,Value,Значение,, GML Visual default value label
SyntaxError_AssignmentToBuiltIn,Assignment to builtin variable/function/constant,Назначение встроенной переменной/функции/константе,,syntax error
CoreResources_LostIdReference,{0} has a missing IdReference at {1}.,У {0} отсутствует ссылка на идентификатор в {1}.,,Message to display when a resource has a lost IdReference and the breadcrumb trail to it
CannotImportStripImageError_Title,Error,Ошибка,,Error
CannotImportStripImageError_Message,An image of size {0} x {1} can't be split into {2} equal frames. Please resize the image and try again.,Изображение размером {0} x {1} невозможно разделить на указанное количество равных кадров ({2}). Измените размер изображения и повторите попытку.,,Strip image dimensions error
SourceControl_GitExecutablePath,Git executable path,Путь к исполняемому файлу Git,,The path to the git executable
SourceControl_GitMergeToolPath,Merge tool,Инструмент слияния,,The merge tool path
SourceControl_GitDiffToolPath,Diff tool,Инструмент сравнения,,The diff tool path
SourceControl_Push_Warning,Your changes couldn't be pushed to the remote. Please check Source Control Output for more information,Не удалось отправить ваши изменения в удаленный репозиторий. Подробнее см. в окне управления версиями исходного кода.,,Warning message for git push failure.
SourceControl_Pull_Warning,Changes couldn't be pulled from the remote. Please check Source Control Output for more information,Не удалось получить изменения из удаленного репозитория. Подробнее см. в окне управления версиями исходного кода.,,Warning message for git pull failure.
SourceControl_Status_Warning,The status of the git repository couldn't be queried. Please check Source Control Output for more information,Не удалось запросить статус репозитория git. Подробнее см. в окне управления версиями исходного кода.,,Warning for git status failure.
SourceControl_Clone_Warning,Couldn't clone repository. Please check Source Control Output for more information,Не удалось клонировать репозиторий. Подробнее см. в окне управления версиями исходного кода.,,Warning for git clone failure.
SourceControl_Add_Warning,Couldn't add files to the repository. Please check Source Control Output for more information,Не удалось добавить файлы в репозиторий. Подробнее см. в окне управления версиями исходного кода.,,Warning for git add failure.
SourceControl_Remove_Warning,Couldn't remove file from the repository. Please check Source Control Output for more information,Не удалось удалить файл из репозитория. Подробнее см. в окне управления версиями исходного кода.,,Warning for git restore failure.
SourceControl_Commit_Warning,Couldn't commit files. Please check Source Control Output for more information,Не удалось записать изменения файлов. Подробнее см. в окне управления версиями исходного кода.,,Warning for git commit failure.
SourceControl_Checkout_Warning,Couldn't perform checkout. Please check Source Control Output for more information,Не удалось выполнить извлечение. Подробнее см. в окне управления версиями исходного кода.,,Warning for git checkout failure.
SourceControl_Log_Warning,Couldn't retrieve log. Please check Source Control Output for more information,Не удалось извлечь журнал. Подробнее см. в окне управления версиями исходного кода.,,Warning for git log failure.
SourceControl_Create_Warning,Couldn't create repository. Please check Source Control Output for more information,Не удалось создать репозиторий. Подробнее см. в окне управления версиями исходного кода.,,Warning for git create failure.
SourceControl_Merge_Warning,Couldn't complete merge operation. Please check Source Control Output for more information,Не удалось выполнить операцию слияния. Подробнее см. в окне управления версиями исходного кода.,,Warning for git merge failure.
KeyRebinding_Conflicts_Warning,Conflicting Keybind,Конфликт привязки клавиш,,Conflicting Keybind
KeyRebinding_Conflicts_Description,That keybind is invalid as it would conflict with another active keybind,Эта привязка недействительна из-за конфликта с другой активной привязкой,,Description of conflicts shown to the user
Button_Search,Search,Искать,,search button label
Inspector_Category_Nineslice,Nine Slices,9 фрагментов,,Inspector category
Inspector_Field_WidthC,W:,Ш:,,inspector field label
Inspector_Field_HeightC,H:,В:,,inspector field label
Inspector_Field_Left,L,Л,,left abbreviated
Inspector_Field_Right,R,П,,right abbreviated
Inspector_Field_Top,T,В,,top abbreviated
Inspector_Field_Bottom,B,Н,,bottom abbreviated
Inspector_Size,Size,Размер,,inspector property label
IncludedFilesPlatform_PlayStation_5,PlayStation 5,PlayStation 5,DO NOT TRANSLATE,included files platform list entry
IncludedFilesPlatform_PlayStation_5_YYC,PlayStation 5 (YYC),PlayStation 5 (YYC),DO NOT TRANSLATE,included files platform list entry
IncludedFilesPlatform_Xbox_Series_XS,Xbox One & Series X/S,Xbox One & Series X/S,DO NOT TRANSLATE,included files platform list entry
IncludedFilesPlatform_Xbox_Series_XS_YYC,Xbox One & Series X/S (YYC),Xbox One & Series X/S (YYC),DO NOT TRANSLATE,included files platform list entry
IncludedFilesPlatform_WASM,WASM,WASM,DO NOT TRANSLATE,WASM platform list entry
IncludedFilesPlatform_OPERAGX,GX.games,GX.games,DO NOT TRANSLATE,Opera GX platform list entry
wasm,WASM,WASM,DO NOT TRANSLATE,WASM Platform settings entry
operagx,GX.games,GX.games,DO NOT TRANSLATE,Opera GX Platform settings entry
OperaGX,GX.games,GX.games,DO NOT TRANSLATE,Opera GX Platform settings entry
ggs_game_name,Game Name,Название игры,,Game Settings Game Name label
ggs_ps5_param_json,Param.json,Param.json,,Run Sony Param.json Editor
ggs_ps5_shared_binary_tooltip,Comma separated list of configs to include as sub-SKUs,"Список конфигураций, разделенных запятыми и добавляемых в качестве подпунктов SKU",,Comma separated list of configs to include as sub-SKUs
ggs_ps5_shared_binary,SharedBinary SubConfigs,Подпункты конфигурации SharedBinary,,SharedBinary SubConfigs
ggs_foreground_screen,Foreground Image,Передний план,,Foreground Image
ggs_xboxseriesxs_package_name,Package Name,Имя пакета,,Package Name
ggs_playfab_party_id,PlayFab Party ID,Идентификатор PlayFab Party,,PlayFab Party ID
ggs_medium_logo,Medium Logo,Логотип среднего размера,,Medium Logo
TargetSelection_Platform_ps5,PlayStation 5,PlayStation 5,,the ps5 platform title in the platform selection list
TargetSelection_Platform_xboxseriesxs,Xbox One & Series X/S,Xbox One & Series X/S,DO NOT TRANSLATE,the Xbox One & Series X/S platform title in the platform selection list
TargetSelection_Platform_wasm,WASM,WASM,DO NOT TRANSLATE,the WASM platform title in the platform selection list
TargetSelection_Platform_operagx,GX.games,GX.games,DO NOT TRANSLATE,the opera gx platform title in the platform selection list
autostopbeforepackage,Automatically Stop Running before packaging,Автоматически прекратить выполнение перед упаковкой,,Option to automatically Stop Running before packaging
wasm_package_title,GX.Games Packaging,Упаковка для GX.Games,,Title for dialog performing the packing for the OperaGX Target (upload to GXC)
wasm_login,Sign-In to Opera,Войти в Opera,,Button label for OperaGX packaging
wasm_view_on_web,Edit Game on Opera,Редактировать игру в Opera,,Button label for OperaGX packaging
wasm_out_start_login,Starting Sign-In to Opera,Запускается вход в Opera,,Output Message tracking Packaging for OperaGX process
wasm_out_compiling,Compiling...,Компиляция...,,Output Message tracking Packaging for OperaGX process
wasm_out_refreshing_token,Refreshing OAuth2 Token,Обновление токена OAuth2,,Output Message tracking Packaging for OperaGX process
wasm_out_uploading,Uploading...,Выгрузка…,,Output Message tracking Packaging for OperaGX process
wasm_out_upload_exiting,GXC Upload Exiting...,Завершение выгрузки GXC...,,Output Message tracking Packaging for OperaGX process
wasm_out_upload_timeout,GXC Upload Timeout...,Тайм-аут выгрузки GXC...,,Output Message tracking Packaging for OperaGX process
wasm_out_upload_success,GXC Upload succeeded,Выгрузка GXC успешно завершена,,Output Message tracking Packaging for OperaGX process
wasm_out_upload_failed,GXC Upload failed,Сбой при выгрузке GXC,,Output Message tracking Packaging for OperaGX process
wasm_out_game_created,Game Created!,Игра создана!,,Output Message tracking Packaging for OperaGX process
wasm_out_game_create_error,ERROR - Creating Game,ОШИБКА при создании игры,,Output Message tracking Packaging for OperaGX process
wasm_out_game_list,List of Games Retrieved,Получен список игр,,Output Message tracking Packaging for OperaGX process
wasm_out_game_list_error,ERROR - Retrieving List of Games,ОШИБКА получения списка игр,,Output Message tracking Packaging for OperaGX process
wasm_out_auth_received,OAuth2 response received,Получен ответ OAuth2,,Output Message tracking Packaging for OperaGX process
wasm_out_auth_exiting,OAuth2 Exiting...,Завершение OAuth2...,,Output Message tracking Packaging for OperaGX process
wasm_out_auth_timeout,OAuth2 Timeout...,Тайм-аут OAuth2...,,Output Message tracking Packaging for OperaGX process
wasm_out_auth_error,ERROR - Unable to refresh OAuth token,ОШИБКА: невозможно обновить токен OAuth,,Output Message tracking Packaging for OperaGX process
wasm_out_auth_retrieve_error,Failed to retrieve OAuth token,Сбой при получении токена OAuth,,Output Message tracking Packaging for OperaGX process
wasm_out_auth_token_success,OAuth2 access token received,Токен доступа OAuth2 получен,,Output Message tracking Packaging for OperaGX process
operagx_package_title,GX.Games Packaging,Упаковка для GX.Games,,Title for dialog performing the packing for the OperaGX Target (upload to GXC)
